submission_id,LoadT_main,LoadT_submit,age,author,browser,chain,comments,deadend,description,endTime,experiment_id,generation,languages,os,reproduction,startDate,startTime,story_text,story_title,student_id,timeSpent,trial_number,trial_type
50,1268,1223,20,EK,Chrome,Ap545tdVh7Xo0qlh,There did not appear a third text.,false,IteratedNarrationDemoPilot,1526980822332,IteratedNarrationDemo,1,German,Windows,"In december 2017, a couple in Iowa checked their 50 beehives and found a tragic incident: one hive was overturned and destroyed, half of the bees died and there is damage to the amount of $60,000. Weeks later it turned out that two boys(12 and 13 years old) were responsible for this incident. They will now be charged for their crime. Since they are still minors, they will be taken to juvenile court and can expect a charge of $10,000 or up to 10 years prison.",Tue May 22 2018 10:56:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526979387279,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,967646,23.91755,2,reproductionDemo
50,1558,1223,20,EK,Chrome,Qe6mD85OKrD9r1Z3,There did not appear a third text.,false,IteratedNarrationDemoPilot,1526980822332,IteratedNarrationDemo,3,German,Windows,,Tue May 22 2018 10:56:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526979387279,,bartlett,967646,23.91755,3,reproductionDemo
49,1022,1087,21,EK,Chrome,rMeKBwtxWpLqt6cg,"Had a little problem with the loading database, because I clicked the ready button too fast, that I realised too late that I skipped one text.",false,IteratedNarrationDemoPilot,1526980565757,IteratedNarrationDemo,1,German,Windows,"It's about some war, that's not explained.\nSome people on the coast. A canoe comes and takes one men with them into the fight.\nIn the end this men knows he's shot but doesn't fell anything. So he returned home and told his story and know he would die. Then he died.",Tue May 22 2018 11:04:32 GMT+0200 (Mitteleuropäische Sommerzeit),1526979872692,"One night two young men from Egulac went down to the river to hunt seals, and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to the them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people"". One of the young men said: ""I have no arrows"". ""Arrows are in the canoe"", they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you"", he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water, and they began to fight, and many were killed. But presently the young man heard one of the warriors say: ""Quick, let us go home: that Indian has been hit"". Now he thought: ""Oh, they are ghosts"". He did not feel sick, but they said he had been shot. So the canoes went back to Egulac, and the young man went ashore to his house, and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick"". He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead.",bartlett,973576,11.551083333333333,1,reproductionDemo
49,868,1087,21,EK,Chrome,sB0AcJDILazWCdZC,"Had a little problem with the loading database, because I clicked the ready button too fast, that I realised too late that I skipped one text.",false,IteratedNarrationDemoPilot,1526980565757,IteratedNarrationDemo,3,German,Windows,"I clicked the ready button to fast, because I interpreted it false. sorry",Tue May 22 2018 11:04:32 GMT+0200 (Mitteleuropäische Sommerzeit),1526979872692,,bees,973576,11.551083333333333,2,reproductionDemo
49,1296,1087,21,EK,Chrome,T9rW6dMkebpykX60,"Had a little problem with the loading database, because I clicked the ready button too fast, that I realised too late that I skipped one text.",false,IteratedNarrationDemoPilot,1526980565757,IteratedNarrationDemo,3,German,Windows,"15.01.2018, 66 year old woman tries to get from the usa to london.\nfor that, she does some illegal slipping through airport gates.\nShe will be found on the flight and get arrested.",Tue May 22 2018 11:04:32 GMT+0200 (Mitteleuropäische Sommerzeit),1526979872692,On the 15th of january 2018 a 66-year old slipped through airport control to get from the USA to London Heathrow without a ticket and passport. The day before she tried to get to Conneticut. She somehow managed to get on the plane to London where british officials found her and sent her back on the 18th. She now gets judged for illegal flighing without a ticket. ,flight,973576,11.551083333333333,3,reproductionDemo
48,242,873,22,EK,Chrome,UVR5azYWUdQIdNjI,,false,IteratedNarrationDemoPilot,1526978676094,IteratedNarrationDemo,3,German,Linux,December 2017 50 beehives 60 000 dollar 10 to 12 year old. ,Tue May 22 2018 10:32:24 GMT+0200 (CEST),1526977944640,"December 2017\n50 beehives\n60 000 dollars\n10 to 12 years old \n????\n",bees,974961,12.1909,1,reproductionDemo
48,722,873,22,EK,Chrome,T9rW6dMkebpykX60,,false,IteratedNarrationDemoPilot,1526978676094,IteratedNarrationDemo,2,German,Linux,On the 15th of january 2018 a 66-year old slipped through airport control to get from the USA to London Heathrow without a ticket and passport. The day before she tried to get to Conneticut. She somehow managed to get on the plane to London where british officials found her and sent her back on the 18th. She now gets judged for illegal flighing without a ticket. ,Tue May 22 2018 10:32:24 GMT+0200 (CEST),1526977944640,On the 15th of January 2018 a 66-year old woman slipped through airport control and got from the USA to London Heathrow without ticket or passport. She went to the airport a day before and tried to get to Conneticut but failed. She somehow managed to get on the plane to London and was found there by British officials who sent her back on the 18th. She gets now judged for her illegal trespassing and flighing without a ticket.,flight,974961,12.1909,2,reproductionDemo
48,824,873,22,EK,Chrome,dRK5o0pV4idS0LjH,,false,IteratedNarrationDemoPilot,1526978676094,IteratedNarrationDemo,6,German,Linux,Two men went to war. One surrvied and wehn he went back he noticed he died.,Tue May 22 2018 10:32:24 GMT+0200 (CEST),1526977944640,Two men went to war. One surrvied and wehn he went back he noticed he died,bartlett,974961,12.1909,3,reproductionDemo
47,896,892,20,EK,Chrome,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526978632573,IteratedNarrationDemo,3,German,Windows,Two men went on a hint. They saw five men in a canoe and those five men asked the two to join a fight. One of the two declined and thought the other one was a ghost. The next day he died and something dark came out of his mouth.,Tue May 22 2018 10:27:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526977647140,Two men from Egulac went on a hint at night. They saw a canoe with five man who wanted them to join a fight. The one man said he could not. He thought the other one was a ghost. The next day he died and something black came out of his mouth.,bartlett,970346,16.423883333333333,1,reproductionDemo
47,897,892,20,EK,Chrome,cNI6GhrmFT8Y1nQH,,false,IteratedNarrationDemoPilot,1526978632573,IteratedNarrationDemo,1,German,Windows,"A 66 year old woman flew without a ticket or passport from Chicago to London. On January 14 she tried to board a plane from Chicago to Connecticut but was stopped by security guards and had to stay at the airport over night. The next day she managed to board a plane and flew to London but was caught there by airport officers, so she had to fly back to America. She was charged with theft and tresspassing.",Tue May 22 2018 10:27:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526977647140,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,970346,16.423883333333333,2,reproductionDemo
47,852,892,20,EK,Chrome,Mcph9OnQjLdMoM4Y,,false,IteratedNarrationDemoPilot,1526978632573,IteratedNarrationDemo,3,German,Windows,In December 2017 a couple found their beehives to be broken and therefore half a million bees dead. This was a damage of 60000 dollars. Two teenagers were found (12 and 13 years old) who if found guilty have to spend 8 years in prison and pay 10000 dollars.,Tue May 22 2018 10:27:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526977647140,"In December 2017 a couple found their beehives to be broken. Half of a million bees were dead. Overall damage costs 60, 000 dollars. Later two teenagers were found (12 and 13 years old). If sentenced, they will have to spend in prison 8 years and pay 10,000 dollars.",bees,970346,16.423883333333333,3,reproductionDemo
